0.055855,0.052435,0.037826,0.076129,0.074238,0.096019,0.083842,0.067513,0.076499,0.10094,0.078017,0.075201,0.11645,0.10425,0.040631,0.07122
0.063317,0.022889,0.037369,0.057427,0.056574,0.049175,0.055773,0.056234,0.087482,0.10825,0.15309,0.12106,0.091678,0.12274,0.052615,0.045169
0.092207,0.024541,0.049989,0.051048,0.045077,0.09082,0.088514,0.039406,0.058227,0.11936,0.26724,0.39767,0.55445,0.22123,0.045091,0.055106
0.042531,0.081249,0.0446,0.049643,0.18044,0.13045,0.12266,0.038961,0.0324,0.17529,0.3837,0.45155,0.43855,0.27879,0.062905,0.04791
0.17867,0.054048,0.027335,0.039506,0.11941,0.075816,0.13245,0.19753,0.068575,0.047802,0.1568,0.12699,0.264,0.063675,0.076953,0.10545
0.27661,0.043034,0.052153,0.098118,0.1676,0.10057,0.13946,0.16845,0.057459,0.06276,0.048912,0.083248,0.15701,0.11698,0.076085,0.035932
0.18439,0.099649,0.071656,0.056065,0.053993,0.05816,0.0673,0.10024,0.06299,0.04511,0.054455,0.065408,0.055393,0.079947,0.045564,0.047882
0.22556,0.29537,0.026225,0.075889,0.20985,0.093863,0.084604,0.090518,0.064318,0.052854,0.045484,0.097495,0.16698,0.25894,0.038792,0.12886
0.38845,0.45429,0.064343,0.10504,0.21148,0.19241,0.1516,0.23522,0.028306,0.08619,0.060098,0.36349,0.45166,0.3071,0.15227,0.30993
0.33691,0.35394,0.073649,0.13161,0.23881,0.16791,0.0712,0.06003,0.041309,0.08836,0.09158,0.23135,0.14593,0.074127,0.20733,0.24165
0.073537,0.18142,0.056126,0.024609,0.059046,0.060578,0.084322,0.17104,0.066301,0.099312,0.05897,0.092446,0.1254,0.096446,0.081279,0.13682
0.26563,0.077412,0.065078,0.030379,0.06646,0.03198,0.067881,0.13346,0.098395,0.1616,0.05521,0.035082,0.061577,0.095082,0.10185,0.030684
0.23937,0.055753,0.052898,0.049416,0.08419,0.033009,0.071449,0.056297,0.044599,0.042766,0.0378,0.035573,0.037457,0.093601,0.097547,0.040035
0.14454,0.043927,0.042795,0.042946,0.034991,0.054587,0.043207,0.06218,0.051055,0.023869,0.038047,0.041632,0.067668,0.093625,0.11454,0.043984
0.032121,0.043242,0.038884,0.054572,0.040209,0.045012,0.081748,0.061467,0.064697,0.016425,0.030261,0.043645,0.043242,0.069834,0.099698,0.019929
0.067169,0.0433,0.038403,0.054124,0.040131,0.04307,0.073823,0.061232,0.065034,0.017221,0.030545,0.043251,0.043084,0.070369,0.10012,0.020467
