0.047577,0.044917,0.043273,0.034471,0.032034,0.023534,0.020846,0.039636,0.056563,0.064137,0.060963,0.05043,0.038942,0.023356,0.016558,0.024505,0.031874,0.031327,0.030261,0.026771,0.028883,0.037749,0.024626,0.017651,0.022441,0.029403,0.01336,0.021515,0.013001,0.020778,0.028535,0.038427,0.035857,0.037636,0.036886,0.030843,0.017741,0.014213,0.01525,0.018634,0.030323,0.034061,0.032874,0.02917,0.032197,0.05891,0.091946,0.11524,0.14748,0.17013,0.20621,0.22585,0.26319,0.26425,0.29102,0.27917,0.24697,0.21744,0.20204,0.14727
0.029956,0.036953,0.047028,0.047292,0.042746,0.030219,0.030014,0.036012,0.044199,0.049445,0.04158,0.044026,0.045377,0.032431,0.025128,0.016131,0.019074,0.031023,0.034149,0.041739,0.059713,0.067006,0.057331,0.038485,0.023112,0.017304,0.019625,0.030143,0.016585,0.016012,0.026131,0.03368,0.033429,0.031123,0.033484,0.036684,0.033401,0.035922,0.02786,0.024999,0.032479,0.046889,0.069389,0.073608,0.099001,0.11895,0.14228,0.17319,0.22333,0.24306,0.29156,0.33203,0.34959,0.4008,0.42294,0.35108,0.30936,0.27188,0.26521,0.2591
0.027723,0.017705,0.030324,0.047782,0.054804,0.056781,0.047034,0.047265,0.041666,0.030275,0.028688,0.03243,0.035161,0.035275,0.033231,0.026851,0.014249,0.021962,0.015255,0.031578,0.063375,0.090382,0.097176,0.090587,0.081747,0.029807,0.043523,0.025213,0.026185,0.013859,0.02139,0.032131,0.025348,0.021895,0.025012,0.025608,0.037043,0.043298,0.048954,0.07368,0.080747,0.1192,0.14892,0.18613,0.20093,0.19878,0.22772,0.22541,0.25853,0.31316,0.35847,0.4346,0.4996,0.50085,0.49951,0.47378,0.42505,0.35437,0.31224,0.2997
0.024503,0.02202,0.022779,0.032779,0.042387,0.0621,0.063433,0.052721,0.040885,0.02955,0.026879,0.014559,0.014741,0.019138,0.025837,0.035129,0.056641,0.079845,0.091826,0.08176,0.11126,0.086863,0.11139,0.12471,0.11676,0.092629,0.055539,0.028716,0.012822,0.022176,0.036534,0.046059,0.04594,0.041191,0.02321,0.012917,0.01286,0.013331,0.040729,0.076251,0.11992,0.19891,0.23794,0.28425,0.31883,0.30192,0.31481,0.31131,0.32456,0.3355,0.39011,0.43914,0.50559,0.54971,0.56018,0.53755,0.46226,0.40957,0.3544,0.33844
0.041865,0.0368,0.031853,0.025819,0.026791,0.038174,0.045329,0.028271,0.028347,0.033707,0.038038,0.032399,0.026267,0.029715,0.01567,0.018709,0.06353,0.12839,0.18539,0.21481,0.19339,0.1734,0.16026,0.12097,0.11255,0.12504,0.085379,0.051056,0.020328,0.028241,0.04288,0.047547,0.056289,0.056172,0.033298,0.021558,0.015454,0.014199,0.030433,0.049413,0.10769,0.18434,0.25848,0.31348,0.34702,0.34768,0.33926,0.33403,0.33283,0.35832,0.39609,0.42902,0.48159,0.5028,0.50566,0.4899,0.46989,0.4096,0.36278,0.32253
0.056748,0.050006,0.041647,0.037143,0.020635,0.013077,0.016985,0.02029,0.050394,0.055939,0.076188,0.075915,0.078689,0.083963,0.081808,0.054343,0.035253,0.11372,0.21166,0.28566,0.31362,0.29779,0.22817,0.17954,0.13895,0.13629,0.11709,0.081332,0.041303,0.015416,0.014223,0.024486,0.036964,0.042134,0.041776,0.024726,0.022699,0.018335,0.035123,0.046498,0.080201,0.12862,0.19731,0.25027,0.2537,0.30328,0.29108,0.31016,0.30727,0.31341,0.33609,0.34649,0.35615,0.402,0.40326,0.39222,0.36354,0.29594,0.32651,0.2886
0.051802,0.035921,0.036311,0.037629,0.027327,0.014837,0.016659,0.033562,0.055736,0.074231,0.086791,0.0842,0.085745,0.091637,0.098416,0.086679,0.057087,0.08437,0.19337,0.26458,0.30198,0.30062,0.27388,0.23058,0.17876,0.1374,0.11173,0.069413,0.03211,0.013038,0.019543,0.015413,0.014356,0.015521,0.021182,0.022786,0.025073,0.024495,0.024277,0.036109,0.060302,0.08059,0.099392,0.14823,0.17475,0.16335,0.20193,0.20631,0.23566,0.2471,0.26239,0.26727,0.27977,0.23739,0.24757,0.23192,0.18236,0.19645,0.19825,0.20506
0.056677,0.029874,0.014721,0.027557,0.032895,0.022044,0.022574,0.046867,0.066221,0.083065,0.093195,0.094974,0.090357,0.094369,0.10032,0.094237,0.061896,0.059869,0.16288,0.22556,0.2434,0.23897,0.22088,0.17684,0.18235,0.13952,0.097068,0.062269,0.027075,0.020904,0.033357,0.028501,0.014174,0.01491,0.0145,0.014049,0.014515,0.015628,0.022124,0.029418,0.035165,0.044384,0.059894,0.063056,0.064229,0.074178,0.072634,0.071785,0.094172,0.10781,0.12093,0.13686,0.15152,0.12326,0.0871,0.081552,0.10691,0.11837,0.10451,0.078166
0.041393,0.029329,0.017721,0.013407,0.017054,0.023696,0.026726,0.059107,0.087127,0.092978,0.093436,0.097343,0.097221,0.096288,0.095431,0.093895,0.066928,0.014142,0.087263,0.1413,0.17231,0.15975,0.12554,0.12881,0.15605,0.12646,0.097226,0.065266,0.033804,0.028233,0.031826,0.021106,0.013512,0.017309,0.013456,0.022302,0.021144,0.015627,0.019354,0.021636,0.014275,0.023128,0.020291,0.037775,0.028146,0.031039,0.02889,0.030824,0.033214,0.046679,0.08492,0.11306,0.09739,0.066021,0.034265,0.026765,0.03902,0.042034,0.036273,0.037997
0.0136,0.025046,0.033171,0.029164,0.024744,0.012977,0.021255,0.036878,0.056593,0.084233,0.083553,0.071668,0.074076,0.071145,0.076026,0.068761,0.056873,0.027615,0.029489,0.072518,0.079266,0.082581,0.075217,0.057297,0.085319,0.094537,0.065629,0.049463,0.027655,0.013838,0.023886,0.027094,0.027658,0.022299,0.026999,0.025909,0.030437,0.032086,0.032097,0.03271,0.031678,0.028149,0.02346,0.016378,0.019774,0.020741,0.034404,0.022113,0.02312,0.024044,0.044415,0.085503,0.09644,0.078566,0.05641,0.039083,0.043209,0.032885,0.037948,0.030987
