0.077028,0.094255,0.12749,0.17698,0.10476,0.20166,0.077783,0.24733,0.44089,0.37142,0.24692,0.072027,0.10419,0.13344,0.076906,0.11864
0.16468,0.32924,0.38732,0.49491,0.08691,0.10084,0.21228,0.45445,0.46537,0.4028,0.54482,0.19723,0.12877,0.23632,0.12916,0.15732
0.21515,0.46172,0.39198,0.40307,0.33096,0.24147,0.10165,0.26033,0.28576,0.32383,0.32976,0.16505,0.35677,0.17154,0.13685,0.11502
0.12083,0.27531,0.21179,0.33005,0.42933,0.54212,0.098284,0.17226,0.18174,0.47677,0.36346,0.10776,0.18487,0.14321,0.25687,0.10926
0.088922,0.20178,0.20951,0.32262,0.2591,0.29402,0.11613,0.14717,0.098035,0.30068,0.25115,0.1007,0.10007,0.069558,0.16167,0.10722
0.10337,0.29599,0.15935,0.19198,0.15491,0.14373,0.079306,0.14872,0.066521,0.10978,0.20307,0.12486,0.103,0.10181,0.080719,0.093418
0.16112,0.30078,0.22488,0.35213,0.17658,0.16757,0.15216,0.15086,0.34088,0.17883,0.51477,0.11155,0.27243,0.12116,0.39619,0.21807
0.11579,0.24665,0.23131,0.088493,0.042173,0.062313,0.1154,0.15385,0.31143,0.21677,0.22448,0.46337,0.47369,0.16171,0.45359,0.37126
0.12125,0.26129,0.17524,0.10531,0.14627,0.29012,0.15867,0.12415,0.11633,0.098203,0.15402,0.29267,0.4523,0.19441,0.13654,0.21467
0.077881,0.19821,0.2095,0.095307,0.050088,0.23787,0.15349,0.15947,0.078783,0.10612,0.17986,0.062426,0.092501,0.1092,0.089128,0.063102
0.11306,0.22277,0.13901,0.079511,0.10181,0.067562,0.12709,0.068499,0.072088,0.086051,0.18715,0.077725,0.051432,0.064106,0.11302,0.063561
0.11457,0.16782,0.13731,0.068779,0.15492,0.061513,0.14634,0.099232,0.07556,0.072406,0.067783,0.1364,0.074408,0.096093,0.12188,0.16382
0.049371,0.11334,0.16542,0.061118,0.15935,0.10298,0.10477,0.12688,0.075246,0.096079,0.09401,0.11359,0.08446,0.095187,0.11723,0.041972
0.067703,0.064198,0.13168,0.075132,0.13439,0.14636,0.074772,0.12049,0.08756,0.10177,0.10845,0.094858,0.092085,0.11451,0.06646,0.081614
0.10978,0.039407,0.11169,0.061515,0.20158,0.18658,0.067514,0.12714,0.13465,0.13025,0.15532,0.10578,0.1125,0.16312,0.054153,0.093865
0.059329,0.041366,0.12351,0.061179,0.20073,0.16937,0.067433,0.12378,0.13427,0.12196,0.1427,0.098828,0.11223,0.16544,0.054691,0.093832
